Customer_ID,Age,Tenure_Months,Subscription_Plan,Billing_Frequency,Monthly_Charges,Login_Count_30D,Login_Count_7D,Usage_Minutes_30D,Usage_Minutes_7D,Avg_Session_Minutes_30D,Avg_Session_Minutes_7D,Support_Tickets,Open_Tickets,Avg_Resolution_Hours,Payment_Delays,Discount_Percent,NPS_Score,Days_Since_Last_Login,Churn
CUST11865,63.0,25,Standard,Monthly,749.06,9,4,226,109,19.5,12.9,2,1,5.1,1,5,29.0,11,0
CUST11866,64.0,28,Basic,Monthly,375.78,15,12,254,260,12.1,11.4,0,0,48.8,1,0,55.0,5,0
CUST11867,48.0,9,Premium,Monthly,1169.28,20,17,212,221,23.4,21.8,2,1,13.7,0,0,3.0,9,0
CUST11868,55.0,1,Standard,Annual,562.29,22,8,225,123,13.2,6.3,2,2,10.3,0,15,42.0,7,0
CUST11869,49.0,29,Basic,Monthly,341.83,20,14,205,188,28.0,25.0,4,2,9.1,1,10,61.0,5,0
CUST11870,28.0,22,Standard,Monthly,652.88,14,10,233,160,9.9,10.5,2,0,13.4,0,0,24.0,6,0
CUST11871,62.0,16,Basic,Monthly,369.29,13,5,243,125,16.2,11.3,0,0,49.0,2,5,46.0,7,1
CUST11872,42.0,41,Premium,Monthly,1159.28,21,17,230,220,16.5,16.1,2,0,41.5,0,15,50.0,5,1
CUST11873,50.0,44,Basic,Quarterly,453.07,13,9,255,194,11.3,9.9,1,0,4.4,0,10,20.0,7,0
CUST11874,55.0,41,Standard,Annual,656.37,18,15,218,171,19.4,19.3,2,1,27.0,2,10,70.0,7,0
CUST11875,58.0,7,Basic,Monthly,360.47,16,12,226,154,14.8,15.6,1,0,12.4,0,5,50.0,8,0
CUST11876,25.0,14,Standard,Monthly,707.56,10,10,229,159,26.4,24.4,2,0,74.3,0,5,0.0,6,0
CUST11877,28.0,29,Standard,Monthly,638.41,11,6,241,251,13.1,13.9,1,0,37.8,0,0,44.0,5,0
CUST11878,39.0,19,Standard,Monthly,785.02,12,2,204,79,20.5,16.5,2,0,8.1,1,5,78.0,8,1
CUST11879,41.0,19,Standard,Monthly,743.12,17,14,221,143,17.5,19.2,2,1,9.4,2,5,42.0,10,0
CUST11880,58.0,2,Premium,Annual,1134.76,12,9,220,151,16.7,17.7,4,0,48.7,0,15,26.0,3,0
CUST11881,34.0,41,Basic,Monthly,454.75,13,10,215,130,18.5,16.7,1,1,29.9,0,0,28.0,3,0
CUST11882,29.0,45,Basic,Monthly,466.19,18,17,243,254,22.2,21.4,1,0,26.0,1,0,38.0,7,0
CUST11883,63.0,15,Basic,Monthly,336.18,13,9,234,235,6.7,5.8,0,0,6.2,1,0,12.0,8,0
CUST11884,49.0,3,Premium,Quarterly,1134.92,19,19,229,189,18.3,15.9,3,1,8.7,0,5,77.0,11,0
CUST11885,32.0,11,Standard,Quarterly,665.43,18,18,245,220,13.0,13.4,1,1,11.5,2,10,65.0,4,1
CUST11886,33.0,46,Standard,Quarterly,621.16,16,3,219,61,13.5,11.1,5,2,28.4,0,0,69.0,8,0
CUST11887,39.0,30,Standard,Monthly,656.08,18,17,213,139,19.5,21.3,6,3,11.8,1,10,4.0,5,0
CUST11888,45.0,40,Basic,Annual,376.99,19,16,210,214,24.6,22.6,2,1,5.2,0,5,45.0,2,1
CUST11889,37.0,18,Basic,Monthly,426.73,11,9,223,181,27.3,24.6,3,3,28.5,0,0,69.0,8,0
CUST11890,50.0,48,Basic,Monthly,403.47,17,18,241,144,14.5,14.4,4,0,12.2,2,0,18.0,6,0
CUST11891,27.0,2,Standard,Monthly,690.86,14,10,207,155,3.0,2.7,1,0,5.2,0,15,40.0,6,0
CUST11892,57.0,32,Basic,Monthly,372.43,18,11,211,180,18.4,17.0,1,1,33.9,0,5,15.0,7,0
CUST11893,49.0,8,Basic,Annual,327.06,26,7,240,128,7.1,4.8,4,2,19.0,1,10,63.0,14,0
CUST11894,50.0,22,Premium,Annual,1231.54,16,5,211,57,20.6,17.0,2,2,9.0,0,15,37.0,8,1
CUST11895,19.0,6,Premium,Monthly,1230.32,19,6,217,64,12.6,8.1,2,1,23.6,0,0,40.0,8,1
CUST11896,50.0,12,Basic,Annual,365.07,14,14,197,184,20.1,19.5,3,2,8.3,0,0,14.0,9,1
CUST11897,50.0,47,Basic,Quarterly,338.44,12,6,232,122,12.9,8.8,0,0,11.1,0,0,81.0,6,0
CUST11898,58.0,40,Basic,Annual,484.59,19,19,220,177,11.0,11.5,2,0,10.2,0,0,43.0,7,0
CUST11899,30.0,36,Standard,Monthly,712.57,24,16,244,165,11.2,10.2,2,1,18.5,1,15,62.0,9,0
CUST11900,47.0,15,Premium,Monthly,1220.83,8,6,233,181,20.4,21.5,0,0,28.3,1,0,52.0,8,0
CUST11901,50.0,28,Basic,Monthly,423.21,9,5,207,144,10.1,8.6,4,1,15.7,1,0,19.0,8,1
CUST11902,30.0,45,Basic,Annual,332.86,10,5,242,104,21.3,17.3,2,1,30.2,0,0,1.0,6,0
CUST11903,43.0,18,Standard,Monthly,781.46,12,10,255,256,28.7,29.9,2,0,8.2,0,20,37.0,5,0
CUST11904,39.0,2,Standard,Monthly,676.81,16,16,222,139,28.0,25.9,3,2,26.4,1,5,70.0,9,0
CUST11905,56.0,13,Basic,Monthly,444.21,15,11,241,232,8.4,8.7,3,0,35.0,2,10,-7.0,13,0
CUST11906,19.0,45,Standard,Monthly,779.21,20,6,249,93,9.9,7.0,2,1,33.4,0,0,91.0,7,1
CUST11907,55.0,15,Basic,Quarterly,403.48,21,16,237,246,20.9,20.8,1,0,6.9,0,0,63.0,3,0
CUST11908,56.0,20,Standard,Annual,634.02,14,8,216,169,11.6,11.9,1,0,77.6,0,10,47.0,9,1
CUST11909,43.0,29,Standard,Quarterly,561.86,16,13,241,220,21.7,22.3,5,2,13.9,0,5,39.0,14,0
CUST11910,63.0,42,Premium,Annual,1196.89,7,4,220,178,7.7,8.5,1,0,17.2,0,0,63.0,10,0
CUST11911,32.0,29,Standard,Monthly,712.76,14,6,247,111,17.6,8.6,3,2,3.2,2,5,11.0,5,1
CUST11912,51.0,3,Premium,Monthly,1167.06,18,17,236,135,23.7,23.0,4,1,35.0,0,5,53.0,6,1
CUST11913,59.0,19,Standard,Monthly,706.46,14,10,248,152,8.7,9.3,2,1,22.7,0,0,50.0,8,0
CUST11914,61.0,3,Standard,Monthly,722.67,16,14,231,161,17.3,17.1,3,1,31.4,0,5,87.0,7,0
CUST11915,57.0,14,Standard,Monthly,753.67,11,7,233,158,17.2,18.4,2,0,35.3,1,0,33.0,7,0
CUST11916,28.0,40,Premium,Quarterly,1186.43,19,3,241,133,21.6,15.2,1,0,9.3,1,10,43.0,7,1
CUST11917,20.0,4,Premium,Monthly,1196.51,14,13,230,209,14.0,14.7,4,2,35.3,1,5,40.0,8,1
CUST11918,23.0,11,Basic,Quarterly,389.18,13,12,248,257,9.4,10.1,0,0,26.3,0,15,29.0,10,0
CUST11919,26.0,31,Premium,Monthly,1200.85,21,15,228,161,3.0,3.2,3,1,37.9,3,0,79.0,7,0
CUST11920,23.0,43,Premium,Monthly,1170.77,9,6,255,260,26.0,27.7,2,2,37.9,1,5,18.0,4,1
CUST11921,26.0,32,Standard,Monthly,670.51,14,11,216,185,23.0,20.8,2,0,4.1,0,10,4.0,9,0
CUST11922,56.0,27,Basic,Monthly,373.97,13,5,222,96,17.9,13.0,2,0,23.0,0,5,48.0,7,0
CUST11923,48.0,30,Premium,Monthly,1207.59,17,6,234,131,17.7,9.4,2,0,23.5,1,5,24.0,7,1
CUST11924,49.0,43,Premium,Monthly,1152.4,9,7,236,213,20.6,18.4,6,0,13.0,0,5,48.0,11,0
CUST11925,58.0,2,Basic,Monthly,374.2,15,14,249,158,23.8,23.1,4,1,23.3,1,5,43.0,6,1
CUST11926,29.0,9,Premium,Monthly,1298.47,15,15,217,201,5.9,6.4,2,0,8.6,1,10,46.0,10,0
CUST11927,25.0,28,Basic,Monthly,448.3,17,12,244,223,7.3,7.3,2,1,20.8,4,5,43.0,11,1
CUST11928,25.0,31,Basic,Quarterly,346.36,16,15,233,244,6.4,6.9,1,1,5.5,0,15,-10.0,6,0
CUST11929,45.0,34,Standard,Quarterly,746.56,15,10,244,245,15.9,17.3,5,2,31.9,1,10,56.0,11,1
CUST11930,37.0,15,Standard,Monthly,733.51,15,11,243,217,19.1,16.6,2,1,13.6,0,10,47.0,7,0
CUST11931,64.0,48,Standard,Quarterly,693.28,15,10,219,198,24.1,21.4,2,0,25.9,1,15,89.0,11,0
CUST11932,24.0,25,Basic,Quarterly,360.06,14,11,211,216,3.0,2.8,1,0,27.4,0,5,70.0,8,0
CUST11933,28.0,36,Premium,Quarterly,1153.82,18,17,213,220,10.0,10.0,2,0,32.5,0,10,5.0,8,0
CUST11934,37.0,8,Basic,Monthly,411.31,12,3,234,35,18.8,13.0,3,1,21.1,3,0,69.0,7,1
CUST11935,33.0,9,Basic,Monthly,352.46,17,10,236,220,19.5,20.4,1,0,28.3,1,0,10.0,8,1
CUST11936,21.0,37,Basic,Quarterly,459.35,15,10,254,154,16.8,14.5,3,0,13.9,0,10,63.0,6,0
CUST11937,23.0,48,Standard,Monthly,774.94,19,16,234,226,11.2,10.0,1,0,64.8,3,0,78.0,5,0
CUST11938,39.0,45,Premium,Annual,1196.65,8,7,210,142,13.8,13.0,4,2,9.9,0,5,89.0,6,0
CUST11939,43.0,39,Standard,Annual,761.63,6,2,229,89,17.2,12.6,1,1,13.5,0,0,32.0,8,0
CUST11940,20.0,32,Premium,Monthly,1176.36,13,5,227,116,7.7,6.4,1,0,62.5,1,20,60.0,3,1
CUST11941,58.0,17,Basic,Monthly,359.71,15,8,249,131,12.9,8.5,4,1,19.9,0,5,67.0,7,0
CUST11942,59.0,35,Standard,Monthly,759.52,16,16,215,152,9.7,10.4,1,1,37.1,0,0,54.0,7,0
CUST11943,31.0,37,Standard,Monthly,785.89,21,6,230,78,21.0,17.3,0,0,22.2,1,5,0.0,9,1
CUST11944,28.0,19,Standard,Monthly,806.97,17,15,236,221,12.5,12.6,1,1,17.1,1,10,46.0,7,0
CUST11945,35.0,44,Basic,Monthly,417.3,18,18,229,186,10.2,9.8,0,0,15.4,1,15,56.0,9,0
CUST11946,29.0,29,Standard,Monthly,746.42,21,2,244,109,14.9,11.8,0,0,49.7,1,5,42.0,12,1
CUST11947,40.0,7,Standard,Monthly,716.08,14,12,225,235,22.5,22.3,4,0,15.9,1,0,21.0,4,0
CUST11948,29.0,28,Standard,Annual,776.19,9,8,238,178,17.9,16.8,0,0,27.6,1,15,37.0,7,0
CUST11949,30.0,9,Standard,Monthly,672.2049999999999,23,16,242,200,24.6,23.0,1,0,31.1,0,20,65.0,3,0
CUST11950,42.0,28,Basic,Annual,443.28,18,15,213,174,23.7,20.7,3,0,42.4,0,0,52.0,8,0
CUST11951,62.0,6,Standard,Annual,636.55,17,17,232,236,13.5,14.8,4,2,39.6,1,0,54.0,10,1
CUST11952,36.0,29,Basic,Monthly,386.29,21,15,227,165,18.8,19.4,1,0,22.4,0,5,36.0,5,0
CUST11953,63.0,17,Premium,Quarterly,1243.75,19,19,213,222,24.6,22.6,1,0,2.4,1,5,53.0,8,0
CUST11954,53.0,16,Standard,Monthly,738.82,10,3,247,46,15.1,11.1,2,1,6.9,0,5,-10.0,7,1
CUST11955,62.0,23,Basic,Quarterly,448.44,11,8,214,129,19.4,21.1,3,1,14.0,0,0,41.0,6,0
CUST11956,25.0,31,Premium,Monthly,1205.64,11,9,237,153,12.6,13.3,5,2,24.5,0,0,32.0,16,0
CUST11957,46.0,3,Standard,Monthly,663.14,11,8,225,172,16.6,16.9,0,0,5.5,0,5,43.0,11,0
CUST11958,49.0,21,Basic,Monthly,395.76,15,15,246,215,16.5,15.5,2,1,13.6,0,0,13.0,8,0
CUST11959,61.0,26,Standard,Monthly,701.59,12,9,232,188,21.8,20.9,3,1,27.5,1,0,51.0,2,1
CUST11960,35.0,36,Basic,Monthly,412.3,17,17,213,157,15.7,15.1,0,0,16.0,0,5,90.0,10,0
CUST11961,23.0,42,Premium,Monthly,1145.77,20,5,237,90,19.3,11.8,1,0,29.3,2,0,44.0,6,1
CUST11962,35.0,37,Premium,Monthly,1184.38,17,15,216,209,20.3,21.1,5,1,16.4,1,5,43.0,16,1
CUST11963,36.0,22,Premium,Monthly,1194.12,19,6,239,81,13.3,7.4,3,1,55.8,0,10,100.0,5,1
CUST11964,39.0,42,Standard,Monthly,575.68,13,5,222,47,15.6,8.6,0,0,20.1,2,0,18.0,9,0
CUST11965,42.0,12,Standard,Monthly,744.79,10,9,242,248,20.8,20.7,4,3,5.3,0,5,54.0,12,0
CUST11966,49.0,42,Standard,Monthly,708.02,9,6,234,198,29.0,30.6,0,0,9.7,1,5,82.0,8,0
CUST11967,58.0,13,Basic,Monthly,413.59,15,15,219,121,10.5,9.1,5,2,16.4,1,0,32.0,7,0
CUST11968,20.0,11,Standard,Annual,670.65,7,6,232,161,21.2,21.7,3,0,22.1,2,10,63.0,5,0
CUST11969,45.0,16,Standard,Monthly,731.24,12,12,203,145,25.3,23.6,2,2,12.1,0,0,46.0,12,0
CUST11970,27.0,8,Basic,Quarterly,353.24,19,19,255,210,18.6,16.4,1,1,5.2,1,0,15.0,7,0
CUST11971,52.0,40,Standard,Monthly,661.89,11,6,233,234,12.6,13.0,1,0,40.4,1,0,38.0,5,0
CUST11972,46.0,40,Premium,Annual,1233.56,14,4,238,55,17.7,12.3,1,0,24.7,1,5,41.0,11,1
CUST11973,32.0,45,Premium,Monthly,1218.64,17,14,203,135,12.2,12.6,0,0,33.3,1,5,26.0,7,0
CUST11974,50.0,2,Basic,Monthly,328.73,18,7,235,124,15.0,7.0,1,0,15.1,1,0,2.0,4,1
CUST11975,24.0,30,Basic,Monthly,485.76,8,5,241,212,20.3,22.3,2,0,10.2,1,15,32.0,6,0
CUST11976,29.0,30,Basic,Monthly,357.28,12,6,231,56,17.6,12.1,1,0,9.8,0,0,5.0,8,0
CUST11977,47.0,12,Premium,Monthly,1191.71,12,2,253,143,19.2,10.1,0,0,20.9,1,0,56.0,10,1
CUST11978,38.0,10,Basic,Monthly,495.07,10,6,225,176,11.0,11.4,2,0,16.5,1,0,56.0,10,1
CUST11979,48.0,44,Standard,Annual,585.71,21,20,243,254,14.3,12.7,1,0,18.1,0,0,10.0,8,0
CUST11980,41.0,11,Basic,Monthly,305.16,22,20,257,267,21.7,22.0,2,2,5.2,0,20,44.0,8,0
CUST11981,37.0,15,Standard,Monthly,723.31,17,16,237,170,8.0,6.9,2,1,18.2,0,10,8.0,8,0
CUST11982,54.0,16,Standard,Quarterly,562.68,16,7,234,71,10.0,7.6,1,0,24.0,2,10,33.0,4,1
CUST11983,21.0,17,Standard,Monthly,586.61,13,7,219,185,16.2,17.7,2,1,70.5,2,0,25.0,3,1
CUST11984,45.0,26,Basic,Annual,463.63,14,12,224,220,14.9,13.1,1,1,17.6,0,0,54.0,6,0
CUST11985,61.0,2,Standard,Monthly,676.51,13,14,224,160,22.6,22.6,1,0,21.0,0,20,2.0,9,0
CUST11986,37.0,12,Basic,Quarterly,519.78,15,11,199,202,3.6,3.2,4,0,4.3,0,0,67.0,6,0
CUST11987,41.0,26,Standard,Monthly,642.09,10,7,252,181,17.5,17.8,2,1,1.1,1,0,73.0,9,0
CUST11988,49.0,23,Premium,Annual,1181.48,14,9,244,209,26.2,24.1,4,0,25.3,0,0,38.0,5,0
CUST11989,58.0,18,Basic,Quarterly,428.73,13,12,211,192,20.0,18.5,1,0,25.2,3,0,8.0,5,1
CUST11990,53.0,32,Premium,Monthly,1224.93,23,20,248,179,8.8,8.2,1,1,4.2,1,10,-10.0,6,0
CUST11991,51.0,38,Standard,Monthly,684.98,8,5,236,171,32.6,29.4,3,0,59.8,0,0,69.0,6,1
CUST11992,53.0,47,Basic,Monthly,363.33,21,16,232,182,14.7,16.0,1,1,22.7,0,15,92.0,9,0
CUST11993,19.0,3,Standard,Annual,711.72,14,12,236,228,3.4,3.7,1,0,48.2,1,0,43.0,8,0
CUST11994,32.0,38,Basic,Monthly,474.73,11,9,197,118,22.9,24.4,0,0,20.7,1,0,13.0,10,1
CUST11995,51.0,3,Standard,Monthly,740.95,11,10,246,213,13.2,11.5,3,1,2.6,2,15,15.0,10,0
CUST11996,53.0,30,Standard,Monthly,664.21,10,1,229,102,29.2,13.8,2,2,22.9,1,5,72.0,4,1
CUST11997,23.0,1,Basic,Monthly,344.45,14,13,204,169,22.3,22.4,3,1,9.9,1,10,46.0,10,0
CUST11998,56.0,30,Standard,Monthly,660.9,15,7,215,87,30.8,17.9,1,0,12.7,0,0,18.0,11,0
CUST11999,59.0,45,Premium,Annual,1128.94,9,3,243,99,11.7,8.1,3,2,10.2,0,0,99.0,6,0
CUST12000,29.0,32,Premium,Monthly,1207.11,20,9,211,63,25.7,20.2,1,0,5.8,0,15,68.0,10,0
CUST12001,20.0,28,Standard,Annual,743.76,18,5,262,149,13.1,6.1,2,1,27.3,3,10,56.0,8,1
CUST12002,62.0,21,Premium,Monthly,1195.08,16,10,209,190,20.1,17.7,4,1,32.1,0,0,28.0,11,0
CUST12003,35.0,46,Standard,Monthly,793.59,18,17,256,158,19.0,20.4,1,0,16.4,0,0,73.0,8,0
CUST12004,57.0,13,Standard,Monthly,796.65,19,12,247,246,26.3,28.8,2,1,15.3,2,0,64.0,8,0
CUST12005,38.0,27,Premium,Monthly,1215.93,12,12,208,119,22.9,25.0,6,1,21.5,0,15,39.0,9,0
CUST12006,32.0,36,Standard,Annual,737.61,12,4,195,41,15.2,10.2,3,2,53.0,0,10,69.0,9,1
CUST12007,50.0,7,Standard,Annual,649.47,16,16,252,216,24.5,24.2,1,0,14.9,2,5,68.0,11,0
CUST12008,52.0,22,Standard,Monthly,679.16,11,9,241,158,17.4,17.4,3,1,20.1,0,10,49.0,4,0
CUST12009,43.0,10,Premium,Monthly,1268.97,13,5,225,103,22.2,13.9,2,1,6.9,0,15,13.0,5,0
CUST12010,25.0,39,Premium,Monthly,1167.14,12,3,257,41,19.8,16.8,2,0,4.2,0,10,16.0,5,1
CUST12011,53.0,15,Standard,Annual,672.2049999999999,16,17,225,154,16.7,16.9,2,0,10.9,1,0,2.0,9,0
CUST12012,65.0,15,Basic,Annual,460.19,14,6,249,53,10.1,7.3,2,0,54.5,0,0,75.0,14,1
CUST12013,47.0,4,Standard,Quarterly,740.34,14,10,227,222,19.2,17.9,3,1,5.2,1,10,5.0,8,0
CUST12014,40.0,32,Standard,Monthly,634.5,15,4,230,129,13.9,6.8,4,1,15.8,1,0,43.0,11,1
CUST12015,59.0,23,Basic,Monthly,381.84,11,4,217,52,10.6,8.8,2,2,14.2,1,10,2.0,9,0
CUST12016,61.0,6,Standard,Monthly,734.43,19,6,244,139,23.0,11.3,2,1,17.1,0,0,84.0,5,1
CUST12017,31.0,24,Standard,Monthly,644.78,13,12,255,170,14.2,14.8,2,1,38.2,2,0,13.0,10,0
CUST12018,31.0,20,Basic,Monthly,388.55,17,8,244,142,7.2,3.6,2,2,55.2,0,0,50.0,11,1
CUST12019,19.0,37,Basic,Monthly,440.37,16,4,214,125,18.0,9.3,2,0,21.1,0,0,3.0,2,0
CUST12020,54.0,20,Basic,Monthly,367.75,16,14,225,207,17.1,15.3,2,1,20.0,1,0,64.0,7,0
CUST12021,22.0,12,Premium,Annual,1152.45,17,14,260,197,17.6,17.9,2,1,7.9,1,0,69.0,9,0
CUST12022,55.0,33,Basic,Quarterly,299.96,16,14,221,137,17.6,17.7,3,0,2.5,2,0,42.0,7,0
CUST12023,62.0,28,Basic,Monthly,377.74,11,10,227,154,12.0,12.7,1,1,33.7,0,0,40.0,10,0
CUST12024,58.0,8,Standard,Monthly,741.52,20,13,234,208,15.6,14.3,3,1,21.9,0,15,62.0,5,0
CUST12025,64.0,1,Basic,Monthly,350.99,22,5,242,47,24.2,11.1,2,2,9.5,1,0,27.0,7,1
CUST12026,31.0,37,Basic,Quarterly,399.98,17,10,233,199,23.1,24.9,3,3,50.3,0,0,69.0,10,0
CUST12027,56.0,22,Basic,Quarterly,386.67,12,9,216,141,15.9,17.1,1,0,11.0,0,5,49.0,7,0
CUST12028,42.0,6,Standard,Quarterly,662.34,11,9,235,182,21.5,20.7,2,1,47.8,1,15,3.0,8,1
CUST12029,37.0,21,Standard,Quarterly,745.07,12,10,230,185,18.6,16.1,3,1,25.3,0,0,88.0,12,0
CUST12030,19.0,32,Standard,Monthly,789.32,14,5,239,140,16.0,9.2,1,1,12.3,0,0,47.0,5,1
CUST12031,56.0,35,Standard,Monthly,754.24,10,7,218,141,25.5,25.0,4,1,6.0,1,10,34.0,5,0
CUST12032,23.0,15,Premium,Monthly,1160.72,18,17,226,176,12.6,13.3,1,0,19.1,0,0,46.0,10,0
CUST12033,34.0,5,Standard,Monthly,808.58,14,11,214,192,19.8,20.4,3,0,3.2,0,15,24.0,6,0
CUST12034,42.0,46,Basic,Quarterly,454.08,21,14,269,278,8.0,7.0,2,0,21.3,0,5,38.0,8,0
CUST12035,45.0,48,Basic,Monthly,373.85,14,12,234,221,20.2,20.7,4,1,31.0,0,5,62.0,7,0
CUST12036,19.0,6,Standard,Monthly,656.36,13,4,248,88,14.0,7.2,1,0,4.7,4,5,59.0,9,0
CUST12037,52.0,25,Standard,Monthly,760.66,15,9,217,149,15.7,13.7,3,0,17.7,1,0,57.0,8,0
CUST12038,54.0,46,Basic,Annual,408.56,16,13,219,129,16.3,15.4,2,0,12.7,1,0,27.0,8,0
CUST12039,22.0,40,Standard,Monthly,652.21,17,6,238,87,4.7,3.5,2,1,46.0,0,0,20.0,8,0
CUST12040,18.0,29,Basic,Quarterly,390.85,12,9,240,162,8.3,8.8,2,0,10.6,0,10,52.0,6,0
CUST12041,57.0,7,Standard,Monthly,676.6,13,11,235,153,23.0,22.2,2,1,19.7,1,15,61.0,7,0
CUST12042,29.0,40,Standard,Monthly,653.68,11,11,213,140,18.6,18.6,1,0,1.4,0,0,24.0,9,0
CUST12043,53.0,13,Basic,Monthly,454.8,13,2,234,110,26.8,14.4,3,1,4.9,2,0,36.0,11,1
CUST12044,62.0,38,Standard,Quarterly,741.99,23,18,221,155,9.8,10.7,1,0,23.6,0,5,52.0,10,0
CUST12045,40.0,18,Basic,Monthly,445.12,18,7,230,57,23.1,16.8,1,0,32.1,1,0,40.0,5,1
CUST12046,64.0,2,Standard,Annual,744.36,12,8,242,167,20.8,22.1,1,0,12.7,1,0,71.0,6,1
CUST12047,48.0,8,Basic,Monthly,672.2049999999999,13,12,230,206,25.0,23.6,4,3,5.4,3,15,9.0,11,1
CUST12048,28.0,11,Premium,Monthly,1165.8,11,9,216,144,17.4,15.4,2,1,20.2,0,15,6.0,5,0
CUST12049,27.0,33,Basic,Annual,479.23,25,4,227,113,18.7,11.0,3,3,11.9,0,15,69.0,6,0
CUST12050,20.0,38,Premium,Monthly,1204.94,11,10,226,132,12.7,12.2,2,1,43.1,1,0,57.0,10,0
CUST12051,31.0,48,Standard,Monthly,618.12,15,15,214,171,16.4,14.8,2,0,19.0,0,0,44.0,7,0
CUST12052,33.0,27,Standard,Quarterly,710.93,18,12,219,213,15.1,13.2,1,1,33.5,4,5,34.0,2,0
CUST12053,27.0,20,Basic,Monthly,435.01,11,10,257,149,10.0,9.6,2,0,37.3,0,0,54.0,13,1
CUST12054,46.0,12,Premium,Quarterly,1227.82,16,15,209,172,18.8,19.1,5,0,8.2,1,0,47.0,11,0
CUST12055,27.0,43,Basic,Monthly,347.42,15,14,220,193,23.7,23.8,3,2,10.3,0,5,49.0,13,0
CUST12056,29.0,31,Basic,Monthly,502.77,22,18,241,204,25.1,26.2,1,0,4.8,1,10,40.0,9,0
CUST12057,47.0,27,Standard,Monthly,616.47,16,9,249,246,13.1,12.7,1,1,3.7,2,5,43.0,7,0
CUST12058,58.0,32,Basic,Annual,405.1,14,10,211,207,17.8,16.5,2,0,20.9,1,0,65.0,4,0
CUST12059,18.0,10,Basic,Monthly,494.51,15,11,239,138,17.2,16.9,0,0,26.8,0,5,65.0,6,0
CUST12060,22.0,3,Premium,Quarterly,1231.54,13,13,229,167,26.8,29.4,3,1,47.7,0,5,53.0,13,0
CUST12061,37.0,45,Premium,Annual,1244.99,5,5,258,228,28.7,24.7,3,0,26.8,1,0,42.0,5,0
CUST12062,25.0,27,Standard,Monthly,641.08,10,3,228,63,10.2,7.5,1,1,10.9,2,0,53.0,12,1
CUST12063,60.0,35,Premium,Monthly,1218.09,20,20,236,225,20.9,19.5,0,0,20.5,0,5,72.0,9,0
CUST12064,29.0,31,Standard,Monthly,696.99,18,7,220,121,21.2,15.5,1,0,28.7,1,0,38.0,9,1
CUST12065,18.0,15,Basic,Monthly,336.85,18,14,239,165,16.8,16.1,3,1,14.1,0,0,35.0,6,0
CUST12066,37.0,16,Standard,Monthly,746.58,12,8,201,187,10.4,10.5,2,1,7.3,0,0,54.0,11,0
CUST12067,45.0,13,Standard,Quarterly,653.93,14,14,206,162,22.2,21.8,0,0,3.9,2,15,60.0,3,0
CUST12068,60.0,35,Premium,Annual,1160.45,16,15,237,195,25.3,21.7,4,1,5.6,2,5,39.0,2,0
CUST12069,54.0,11,Basic,Annual,422.79,14,6,237,88,14.7,11.1,3,2,14.1,0,0,53.0,6,0
CUST12070,64.0,21,Standard,Annual,691.12,16,14,245,147,25.2,22.9,1,1,19.2,1,0,21.0,12,0
CUST12071,54.0,11,Basic,Annual,408.31,18,12,255,249,18.0,16.9,5,1,8.0,0,20,42.0,7,0
CUST12072,29.0,30,Basic,Monthly,387.75,12,9,244,240,26.5,24.6,2,2,17.6,1,20,81.0,7,1
CUST12073,54.0,48,Basic,Quarterly,476.72,10,7,227,178,26.5,28.2,1,1,5.3,1,0,43.0,8,0
CUST12074,61.0,35,Premium,Annual,1148.12,16,11,208,180,17.9,15.4,2,2,37.4,1,15,26.0,6,0
CUST12075,45.0,22,Premium,Monthly,1173.44,19,19,240,211,20.5,19.2,2,1,10.8,2,5,29.0,12,0
CUST12076,64.0,38,Standard,Annual,725.46,12,11,234,151,13.8,13.1,1,1,18.6,0,10,11.0,10,0
CUST12077,32.0,31,Standard,Monthly,644.66,16,11,219,133,8.3,8.3,1,0,40.6,1,0,83.0,6,0
CUST12078,23.0,14,Basic,Quarterly,672.2049999999999,11,7,224,126,19.5,20.4,0,0,9.7,0,0,17.0,8,0
CUST12079,61.0,24,Basic,Quarterly,406.58,16,7,223,39,9.2,5.8,3,1,22.4,0,5,-10.0,5,1
CUST12080,37.0,32,Basic,Annual,446.7,15,11,222,160,30.6,31.7,1,0,25.1,3,0,7.0,8,0
CUST12081,31.0,36,Standard,Monthly,753.88,13,11,214,127,24.8,22.3,3,1,22.6,1,15,43.0,6,0
CUST12082,19.0,32,Standard,Quarterly,704.05,27,19,214,168,17.1,18.4,1,0,17.2,1,10,24.0,6,0
CUST12083,26.0,15,Standard,Monthly,662.03,25,20,242,142,34.0,32.4,2,1,18.0,2,10,45.0,3,0
CUST12084,54.0,43,Basic,Monthly,414.16,23,17,226,134,14.2,12.1,1,1,51.1,3,0,51.0,9,0
CUST12085,37.0,35,Basic,Quarterly,430.14,15,11,228,181,15.6,15.9,4,2,2.7,1,5,26.0,9,0
CUST12086,43.0,3,Basic,Monthly,413.4,12,7,221,42,15.6,12.7,3,1,1.9,1,0,19.0,6,0
CUST12087,46.0,16,Standard,Quarterly,766.88,20,14,225,189,17.6,15.5,5,4,35.3,0,15,65.0,13,0
CUST12088,18.0,5,Premium,Monthly,1143.22,21,8,234,95,16.1,11.3,1,0,26.9,1,5,49.0,13,1
CUST12089,52.0,21,Standard,Monthly,660.67,17,13,244,216,20.7,20.5,4,1,20.9,1,0,-10.0,6,0
